,IdAlumno,CantParcialesDesaprobados,CantFinalesDesaprobados,ExcedeNotasDesaprobadasNoParcNoFin,CantCursosDesaprobados,CantCursos,ExcedeMitadCursosDesaprobados,ProgramaAlu
13567,100134850,1,0,NO,0,7,NO,Arquitectura y Urb Ambiental
13568,100134852,2,3,NO,0,6,NO,Farmacia y Bioquímica
13569,100134858,1,1,NO,0,6,NO,Arquitectura y Urb Ambiental
13570,100134861,1,0,NO,0,7,NO,Ingeniería Agroforestal
13571,100134875,0,1,NO,0,4,NO,Marketing y Administración
13572,100134881,1,2,SI,0,6,NO,Farmacia y Bioquímica
13573,100134889,2,0,SI,0,5,NO,Artes Escénicas
13574,100134890,0,0,NO,0,7,NO,Derecho
13575,100134891,1,1,SI,0,6,NO,Ingeniería Civil
13576,100134893,1,1,NO,1,6,NO,Marketing y Administración
13577,100134901,3,4,SI,0,6,NO,Medic Veterinaria y Zootecnia
13578,100134905,1,1,SI,0,6,NO,Estomatología
13579,100134906,1,1,SI,0,8,NO,Artes Escénicas
13580,100134908,3,1,SI,0,6,NO,Derecho
13581,100134909,1,0,SI,0,3,NO,Psicología
13582,100134910,2,5,SI,1,5,NO,Nutrición y Dietética
13583,100134913,2,2,NO,0,7,NO,Ing. Empresarial y de Sistemas
13584,100134916,0,0,NO,0,7,NO,Farmacia y Bioquímica
13585,100134917,3,6,SI,4,6,SI,Ingeniería Civil
13586,100134918,1,0,NO,0,6,NO,Adm. Negocios Internacionales
13587,100134919,1,1,NO,0,4,NO,Obstetricia
13588,100134920,0,0,NO,0,7,NO,Marketing y Administración
13589,100134921,1,1,SI,1,5,NO,Obstetricia
13590,100134922,1,0,NO,0,5,NO,Enfermería
13591,100134924,1,0,NO,0,6,NO,Marketing y Administración
13592,100134926,3,0,NO,0,5,NO,Medic Veterinaria y Zootecnia
13593,100134927,0,2,NO,0,8,NO,Derecho
13594,100134928,1,1,NO,0,5,NO,Derecho
13595,100134929,1,1,NO,0,6,NO,Medic Veterinaria y Zootecnia
13596,100134930,0,0,NO,0,4,NO,Obstetricia
13597,100134931,1,1,NO,0,6,NO,Ingeniería Ambiental
13598,100134932,0,1,NO,0,6,NO,Administracion de Empresas
13599,100134933,0,0,NO,0,7,NO,Artes Escénicas
13600,100134934,1,1,SI,0,6,NO,Medicina Humana
13601,100134935,2,1,SI,0,5,NO,Estomatología
13602,100134953,0,1,NO,0,7,NO,Turismo Sostenible y Hotelería
13603,100134966,2,1,NO,0,5,NO,Medic Veterinaria y Zootecnia
13604,100134971,3,3,SI,2,7,NO,Ing. Empresarial y de Sistemas
13605,100134979,0,1,NO,0,4,NO,Estomatología
13606,100134991,2,0,SI,0,5,NO,Psicología
13607,100134996,1,0,NO,0,6,NO,Medicina Humana
13608,100135009,1,1,NO,0,6,NO,Marketing y Administración
13609,100135013,0,0,NO,0,5,NO,Artes Escénicas
13610,100135014,0,0,NO,0,8,NO,Arquitectura y Urb Ambiental
13611,100135016,2,1,SI,0,6,NO,Medic Veterinaria y Zootecnia
13612,100135017,2,1,SI,0,6,NO,Medicina Humana
13613,100135018,1,0,NO,0,7,NO,Medic Veterinaria y Zootecnia
13614,100135020,0,1,NO,0,6,NO,Contabilidad Corporativa
13615,100135023,2,1,NO,0,7,NO,Psicología
13616,100135038,2,1,SI,0,8,NO,Comunicación y Publicidad
13617,100135039,1,0,NO,0,7,NO,Administracion de Empresas
13618,100135040,2,2,SI,0,6,NO,Enfermería
13619,100135047,0,1,NO,0,5,NO,Enfermería
13620,100135050,0,1,NO,0,7,NO,Farmacia y Bioquímica
13621,100135052,4,5,SI,1,7,NO,Arquitectura y Urb Ambiental
13622,100135054,2,1,NO,0,5,NO,Medicina Humana
13623,100135060,1,0,NO,0,6,NO,Medic Veterinaria y Zootecnia
13624,100135067,0,0,NO,0,7,NO,Derecho
13625,100135074,1,1,NO,0,8,NO,Comunicación y Publicidad
13626,100135077,1,0,NO,0,7,NO,Artes Escénicas
13627,100135089,0,2,NO,0,7,NO,Farmacia y Bioquímica
13628,100135091,0,0,NO,0,6,NO,Adm. Negocios Internacionales
13629,100135097,0,1,NO,0,7,NO,Administracion de Empresas
13630,100135100,0,0,NO,0,7,NO,Derecho
13631,100135102,1,1,NO,0,8,NO,Comunicación y Publicidad
13632,100135104,0,0,NO,0,8,NO,Comunicación y Publicidad
13633,100135105,0,0,NO,0,7,NO,Derecho
13634,100135107,2,1,NO,0,6,NO,Medic Veterinaria y Zootecnia
13635,100135110,0,0,NO,0,6,NO,Ing. Empresarial y de Sistemas
13636,100135125,2,3,NO,0,7,NO,Psicología
13637,100135128,0,0,NO,0,6,NO,Medic Veterinaria y Zootecnia
13638,100135137,1,1,NO,0,7,NO,Derecho
13639,100135138,2,3,SI,0,7,NO,Obstetricia
13640,100135150,0,1,NO,0,8,NO,Artes Escénicas
13641,100135155,2,0,NO,0,4,NO,Obstetricia
13642,100135157,2,2,SI,0,5,NO,Medic Veterinaria y Zootecnia
13643,100135158,2,1,NO,0,4,NO,Biología Marina
13644,100135162,2,2,NO,1,5,NO,Contabilidad Corporativa
13645,100135167,2,3,SI,2,5,NO,Enfermería
13646,100135177,3,4,SI,0,6,NO,Biología Marina
13647,100135178,2,2,NO,0,6,NO,Adm. Negocios Internacionales
13648,100135179,1,1,SI,0,8,NO,Arquitectura y Urb Ambiental
13649,100135180,1,0,NO,0,6,NO,Medic Veterinaria y Zootecnia
13650,100135181,1,1,SI,0,5,NO,Medicina Humana
13651,100135186,2,2,NO,0,5,NO,Enfermería
13652,100135192,2,2,NO,0,5,NO,Ingeniería Civil
13653,100135196,2,3,SI,3,3,SI,Medic Veterinaria y Zootecnia
13654,100135198,0,0,NO,0,4,NO,Enfermería
13655,100135204,0,1,NO,0,5,NO,Contabilidad Corporativa
13656,100135211,1,0,NO,0,4,NO,Enfermería
13657,100135212,2,1,NO,0,7,NO,Ing. Empresarial y de Sistemas
13658,100135216,1,1,NO,1,3,NO,Enfermería
13659,100135220,1,0,SI,0,7,NO,Medic Veterinaria y Zootecnia
13660,100135221,0,0,NO,0,7,NO,Ingeniería Civil
13661,100135222,1,0,NO,0,7,NO,Administracion de Empresas
13662,100135223,1,2,NO,0,7,NO,Farmacia y Bioquímica
13663,100135227,3,2,SI,0,7,NO,Farmacia y Bioquímica
13664,100135228,2,2,SI,0,7,NO,Psicología
13665,100135230,1,0,NO,0,6,NO,Administracion de Empresas
13666,100135231,2,0,NO,0,6,NO,Estomatología
13667,100135233,0,0,NO,0,6,NO,Obstetricia
13668,100135234,1,2,NO,0,6,NO,Ing. Empresarial y de Sistemas
13669,100135235,4,3,SI,1,6,NO,Ingeniería Agroforestal
13670,100135240,2,2,SI,0,5,NO,Medicina Humana
13671,100135241,2,2,SI,0,5,NO,Enfermería
13672,100135247,1,0,NO,0,6,NO,Farmacia y Bioquímica
13673,100135264,1,0,NO,0,5,NO,Estomatología
13674,100135266,0,0,NO,0,5,NO,Derecho
13675,100135274,2,0,NO,0,7,NO,Medic Veterinaria y Zootecnia
13676,100135276,0,2,NO,0,7,NO,Contabilidad Corporativa
13677,100135277,0,1,NO,0,7,NO,Derecho
13678,100135281,1,1,NO,0,7,NO,Derecho
13679,100135282,2,1,NO,0,5,NO,Medic Veterinaria y Zootecnia
13680,100135286,0,0,NO,0,7,NO,Comunicación y Publicidad
13681,100135296,2,3,SI,0,7,NO,Medicina Humana
13682,100135297,2,1,SI,1,8,NO,Artes Escénicas
13683,100135299,1,0,NO,0,7,NO,Marketing y Administración
13684,100135300,2,1,SI,0,5,NO,Ingeniería Ambiental
13685,100135302,5,5,SI,5,5,SI,Psicología
13686,100135304,0,1,NO,0,7,NO,Farmacia y Bioquímica
13687,100135305,0,1,NO,0,5,NO,Enfermería
13688,100135306,5,8,SI,2,8,NO,Estomatología
13689,100135321,2,2,SI,0,7,NO,Psicología
13690,100135323,3,4,SI,3,7,NO,Enfermería
13691,100135357,2,0,NO,0,6,NO,Biología Marina
13692,100135358,1,0,NO,0,6,NO,Arquitectura y Urb Ambiental
13693,100135359,0,0,NO,0,7,NO,Marketing y Administración
13694,100135363,2,1,NO,0,6,NO,Farmacia y Bioquímica
13695,100135381,0,1,NO,0,7,NO,Adm. Negocios Internacionales
13696,100135385,0,0,NO,0,5,NO,Nutrición y Dietética
13697,100135386,0,0,NO,0,7,NO,Marketing y Administración
13698,100135394,6,7,SI,6,7,SI,Artes Escénicas
13699,100135397,1,2,SI,0,4,NO,Enfermería
13700,100135398,1,0,NO,0,7,NO,Ing. Empresarial y de Sistemas
13701,100135399,0,0,NO,0,6,NO,Ingeniería Ambiental
13702,100135400,1,1,SI,0,6,NO,Administracion de Empresas
13703,100135403,2,1,SI,0,7,NO,Derecho
13704,100135408,1,0,NO,0,6,NO,Obstetricia
13705,100135411,1,1,NO,0,7,NO,Ing. Empresarial y de Sistemas
13706,100135414,0,0,NO,0,8,NO,Artes Escénicas
13707,100135417,1,0,NO,0,6,NO,Obstetricia
13708,100135420,2,2,SI,0,5,NO,Enfermería
13709,100135423,1,2,NO,0,6,NO,Ingeniería Civil
13710,100135426,1,1,NO,0,5,NO,Medicina Humana
13711,100135428,1,1,NO,0,5,NO,Estomatología
13712,100135430,6,6,SI,6,6,SI,Farmacia y Bioquímica
13713,100135436,1,2,NO,0,8,NO,Arquitectura y Urb Ambiental
13714,100135440,1,3,NO,0,7,NO,Ing. Empresarial y de Sistemas
13715,100135441,0,1,SI,0,6,NO,Adm. Negocios Internacionales
13716,100135444,0,0,NO,0,6,NO,Medic Veterinaria y Zootecnia
13717,100135446,1,2,NO,1,4,NO,Arquitectura y Urb Ambiental
13718,100135447,1,1,NO,0,4,NO,Estomatología
13719,100135448,2,2,SI,0,6,NO,Medicina Humana
13720,100135449,2,1,NO,0,6,NO,Medicina Humana
13721,100135453,4,1,SI,0,6,NO,Medicina Humana
13722,100135454,0,0,NO,0,6,NO,Medicina Humana
13723,100135456,0,0,NO,0,7,NO,Ing. Económica y de Negocios
13724,100135458,1,2,NO,0,7,NO,Medicina Humana
13725,100135459,2,1,NO,0,7,NO,Medicina Humana
13726,100135467,3,1,SI,0,6,NO,Medicina Humana
13727,100135484,0,0,NO,0,6,NO,Ing. Económica y de Negocios
13728,100135486,2,4,NO,0,6,NO,Medicina Humana
13729,100135488,3,2,SI,0,5,NO,Medicina Humana
13730,100135489,2,1,NO,0,5,NO,Medicina Humana
13731,100135494,3,0,NO,0,6,NO,Psicología
13732,100135496,3,3,SI,3,3,SI,Ing. Económica y de Negocios
13733,100135499,3,2,SI,0,6,NO,Medicina Humana
13734,100135502,1,2,NO,0,8,NO,Comunicación y Publicidad
13735,100135503,0,0,NO,0,6,NO,Biología Marina
13736,100135506,1,2,SI,0,5,NO,Obstetricia
13737,100135514,2,2,NO,0,6,NO,Medicina Humana
13738,100135517,0,2,SI,1,4,NO,Artes Escénicas
13739,100135519,0,2,NO,0,6,NO,Adm. Negocios Internacionales
13740,100135524,2,2,NO,0,5,NO,Medicina Humana
13741,100135526,4,1,SI,0,6,NO,Obstetricia
13742,100135528,0,0,NO,0,6,NO,Medicina Humana
13743,100135534,1,1,NO,0,5,NO,Medicina Humana
13744,100135538,2,1,SI,0,4,NO,Medicina Humana
13745,100135543,0,0,NO,0,6,NO,Medicina Humana
13746,100135554,0,0,NO,0,4,NO,Psicología
13747,100135564,2,1,NO,0,8,NO,Psicología
13748,100135567,1,1,NO,0,6,NO,Ing. Empresarial y de Sistemas
13749,100135568,2,3,SI,0,5,NO,Medicina Humana
13750,100135576,1,1,NO,0,4,NO,Arquitectura y Urb Ambiental
13751,100135582,1,0,NO,0,7,NO,Psicología
13752,100135586,5,5,SI,5,5,SI,Enfermería
13753,100135590,2,2,SI,0,4,NO,Estomatología
13754,100135597,1,3,NO,0,6,NO,Administracion de Empresas
13755,100135598,2,4,NO,0,6,NO,Arquitectura y Urb Ambiental
13756,100135599,0,0,NO,0,6,NO,Adm. Negocios Internacionales
13757,100135602,3,5,SI,2,6,NO,Psicología
13758,100135603,0,1,NO,0,7,NO,Administracion de Empresas
13759,100135604,3,1,SI,0,6,NO,Medic Veterinaria y Zootecnia
13760,100135605,1,1,NO,0,7,NO,Psicología
13761,100135606,0,3,NO,0,8,NO,Arquitectura y Urb Ambiental
13762,100135621,1,1,NO,0,7,NO,Psicología
13763,100135622,0,0,NO,0,7,NO,Turismo Sostenible y Hotelería
13764,100135623,1,1,SI,0,4,NO,Obstetricia
13765,100135629,0,0,NO,0,7,NO,Adm. Negocios Internacionales
13766,100135630,0,2,SI,0,8,NO,Derecho
13767,100135633,1,1,NO,0,3,NO,Enfermería
13768,100135636,0,0,NO,0,4,NO,Estomatología
13769,100135637,0,0,NO,0,7,NO,Adm. Negocios Internacionales
13770,100135647,0,1,NO,0,6,NO,Derecho
13771,100135648,1,1,NO,0,5,NO,Derecho
13772,100135649,3,2,NO,0,7,NO,Psicología
13773,100135655,4,2,NO,0,6,NO,Medicina Humana
13774,100135665,2,2,SI,1,6,NO,Psicología
13775,100135668,2,2,NO,0,5,NO,Biología Marina
13776,100135671,0,0,NO,0,5,NO,Medic Veterinaria y Zootecnia
13777,100135679,6,6,SI,4,6,SI,Obstetricia
13778,100135680,2,0,NO,0,4,NO,Medicina Humana
13779,100135687,0,0,NO,0,6,NO,Adm. Negocios Internacionales
13780,100135689,0,1,NO,0,7,NO,Ingeniería Agroforestal
13781,100135711,3,4,SI,3,5,SI,Contabilidad Corporativa
13782,100135714,3,1,NO,0,6,NO,Arquitectura y Urb Ambiental
13783,100135717,3,0,NO,0,5,NO,Estomatología
13784,100135724,1,0,NO,0,6,NO,Ingeniería Civil
13785,100135728,0,0,NO,0,2,NO,Obstetricia
13786,100135729,1,1,NO,0,6,NO,Farmacia y Bioquímica
13787,100135732,1,1,SI,0,6,NO,Estomatología
13788,100135735,0,1,NO,0,6,NO,Farmacia y Bioquímica
13789,100135737,4,1,SI,0,6,NO,Psicología
13790,100135738,0,1,NO,0,6,NO,Farmacia y Bioquímica
13791,100135739,0,0,NO,0,6,NO,Administracion de Empresas
13792,100135741,4,2,SI,1,6,NO,Psicología
13793,100135745,2,4,SI,0,7,NO,Ing. Empresarial y de Sistemas
13794,100135758,3,0,NO,0,7,NO,Psicología
13795,100135762,0,0,NO,0,7,NO,Turismo Sostenible y Hotelería
13796,100135782,2,1,NO,0,6,NO,Obstetricia
13797,100135797,0,0,NO,0,5,NO,Biología Marina
13798,100135798,0,0,NO,0,7,NO,Arquitectura y Urb Ambiental
13799,100135801,0,0,NO,0,7,NO,Adm. Negocios Internacionales
13800,100135802,0,0,NO,0,5,NO,Adm. Negocios Internacionales
13801,100135818,1,2,NO,0,6,NO,Derecho
13802,100135823,0,1,SI,0,5,NO,Obstetricia
13803,100135824,0,0,NO,0,8,NO,Arquitectura y Urb Ambiental
13804,100135827,1,0,NO,0,6,NO,Derecho
13805,100135829,0,2,NO,0,7,NO,Ingeniería Civil
13806,100135831,2,0,NO,0,5,NO,Medic Veterinaria y Zootecnia
13807,100135832,0,0,NO,0,5,NO,Ing. Empresarial y de Sistemas
13808,100135835,0,0,NO,0,7,NO,Psicología
13809,100135836,1,1,NO,0,6,NO,Derecho
13810,100135840,0,0,NO,0,5,NO,Contabilidad Corporativa
13811,100135843,1,2,NO,0,6,NO,Derecho
13812,100135849,4,5,SI,1,6,NO,Medic Veterinaria y Zootecnia
13813,100135855,2,2,SI,0,5,NO,Medic Veterinaria y Zootecnia
13814,100135870,4,3,SI,0,6,NO,Biología Marina
13815,100135881,3,5,SI,2,6,NO,Artes Escénicas
13816,100135884,1,0,NO,0,6,NO,Psicología
13817,100135886,0,0,NO,0,6,NO,Ing. Económica y de Negocios
13818,100135887,1,0,NO,0,6,NO,Farmacia y Bioquímica
13819,100135906,2,6,SI,1,6,NO,Nutrición y Dietética
13820,100135912,3,2,NO,0,6,NO,Adm. Negocios Internacionales
13821,100135919,1,0,NO,0,6,NO,Enfermería
13822,100135921,2,1,NO,0,4,NO,Medic Veterinaria y Zootecnia
13823,100135923,0,0,NO,0,6,NO,Farmacia y Bioquímica
13824,100135928,0,1,NO,0,5,NO,Adm. Negocios Internacionales
13825,100135930,2,1,NO,0,7,NO,Psicología
13826,100135931,2,2,SI,0,6,NO,Medic Veterinaria y Zootecnia
13827,100135941,1,0,NO,0,6,NO,Medic Veterinaria y Zootecnia
13828,100135946,3,2,SI,0,6,NO,Medic Veterinaria y Zootecnia
13829,100135951,2,2,SI,0,6,NO,Psicología
13830,100135958,6,6,SI,6,6,SI,Medic Veterinaria y Zootecnia
13831,100135970,3,0,NO,0,6,NO,Medic Veterinaria y Zootecnia
13832,100135973,1,0,NO,0,7,NO,Psicología
13833,100135974,5,6,SI,1,7,NO,Derecho
13834,100135980,0,0,NO,0,7,NO,Comunicación y Publicidad
13835,100135981,4,3,SI,1,6,NO,Enfermería
13836,100135985,3,1,SI,0,5,NO,Medic Veterinaria y Zootecnia
13837,100135987,1,1,NO,0,5,NO,Enfermería
13838,100135990,2,3,NO,0,5,NO,Ingeniería Ambiental
13839,100135998,1,1,NO,0,6,NO,Marketing y Administración
13840,100136004,1,1,NO,0,3,NO,Medic Veterinaria y Zootecnia
13841,100136017,0,0,NO,0,6,NO,Estomatología
13842,100136020,1,0,NO,0,5,NO,Enfermería
13843,100136027,1,0,NO,0,6,NO,Enfermería
13844,100136043,2,5,NO,0,6,NO,Estomatología
13845,100136046,0,0,NO,0,6,NO,Ing. Empresarial y de Sistemas
13846,100136049,1,0,NO,0,6,NO,Farmacia y Bioquímica
13847,100136051,0,0,NO,0,6,NO,Enfermería
13848,100136052,4,3,SI,0,6,NO,Estomatología
13849,100136053,3,0,NO,0,6,NO,Medic Veterinaria y Zootecnia
13850,100136055,6,6,SI,6,6,SI,Enfermería
13851,100136060,3,1,SI,0,6,NO,Medic Veterinaria y Zootecnia
13852,100136067,0,0,NO,0,6,NO,Medic Veterinaria y Zootecnia
13853,100136076,2,0,NO,0,6,NO,Obstetricia
13854,100136079,1,0,NO,0,3,NO,Medic Veterinaria y Zootecnia
13855,100136082,1,0,NO,0,6,NO,Psicología
13856,100136086,1,1,NO,0,4,NO,Obstetricia
13857,100136094,1,1,NO,0,6,NO,Psicología
13858,100136096,4,5,SI,1,6,NO,Farmacia y Bioquímica
13859,100136099,1,0,NO,0,5,NO,Arquitectura y Urb Ambiental
13860,100136102,4,1,SI,0,6,NO,Obstetricia
13861,100136103,1,0,NO,0,6,NO,Enfermería
13862,100136106,0,0,NO,0,7,NO,Artes Escénicas
13863,100136107,1,2,NO,0,4,NO,Enfermería
13864,100136108,0,0,NO,0,7,NO,Comunicación y Publicidad
13865,100136109,6,6,SI,6,6,SI,Biología Marina
13866,100136113,1,2,NO,0,6,NO,Enfermería
13867,100136134,0,1,NO,0,5,NO,Farmacia y Bioquímica
13868,100136135,0,1,NO,0,7,NO,Psicología
13869,100136138,0,0,NO,0,6,NO,Enfermería
13870,100136142,6,6,SI,4,6,SI,Obstetricia
13871,100136145,6,6,SI,6,6,SI,Obstetricia
13872,100136152,1,1,NO,0,4,NO,Estomatología
13873,100136154,2,0,NO,0,6,NO,Arquitectura y Urb Ambiental
13874,100136156,1,0,NO,0,6,NO,Derecho
13875,100136157,0,0,NO,0,7,NO,Comunicación y Publicidad
13876,100136159,6,6,SI,4,6,SI,Enfermería
13877,100136166,2,2,NO,0,6,NO,Psicología
13878,100136168,0,0,NO,0,6,NO,Farmacia y Bioquímica
13879,100136169,1,0,NO,0,4,NO,Obstetricia
13880,100136170,2,2,SI,1,6,NO,Adm. Negocios Internacionales
13881,100136174,2,1,NO,0,4,NO,Medic Veterinaria y Zootecnia
13882,100136186,7,7,SI,7,7,SI,Derecho
13883,100136193,6,6,SI,6,6,SI,Farmacia y Bioquímica
13884,100136194,1,0,NO,0,7,NO,Derecho
13885,100136198,3,1,NO,0,6,NO,Farmacia y Bioquímica
13886,100136199,0,0,NO,0,3,NO,Ing. Empresarial y de Sistemas
13887,100136201,2,0,NO,0,6,NO,Enfermería
13888,100136202,0,0,NO,0,5,NO,Enfermería
13889,100136240,0,0,NO,0,6,NO,Nutrición y Dietética
13890,100136248,0,1,NO,0,6,NO,Adm. Negocios Internacionales
13891,100136250,1,1,NO,0,4,NO,Medic Veterinaria y Zootecnia
13892,100136254,1,0,NO,0,6,NO,Farmacia y Bioquímica
13893,100136255,0,0,NO,0,8,NO,Adm. Negocios Internacionales
13894,100136256,2,2,NO,0,4,NO,Medic Veterinaria y Zootecnia
13895,100136265,2,6,SI,1,6,NO,Psicología
13896,100136266,0,1,NO,0,5,NO,Adm. Negocios Internacionales
13897,100136269,6,6,SI,6,6,SI,Medic Veterinaria y Zootecnia
13898,100136278,6,6,SI,6,6,SI,Farmacia y Bioquímica
13899,100136283,0,0,NO,0,7,NO,Psicología
13900,100136284,1,0,NO,0,6,NO,Medic Veterinaria y Zootecnia
13901,100136294,0,0,NO,0,6,NO,Enfermería
13902,100136297,3,3,SI,0,6,NO,Enfermería
13903,100136298,3,2,NO,0,5,NO,Arquitectura y Urb Ambiental
13904,100136300,1,0,NO,0,5,NO,Psicología
13905,100136303,1,0,NO,0,6,NO,Psicología
13906,100136304,2,0,NO,0,4,NO,Obstetricia
13907,100136314,1,0,NO,0,5,NO,Obstetricia
13908,100136328,1,0,NO,0,5,NO,Obstetricia
13909,100136342,0,0,NO,0,7,NO,Psicología
13910,100136367,1,0,NO,0,7,NO,Psicología
13911,100136370,1,0,NO,0,6,NO,Enfermería
13912,100136371,0,0,NO,0,3,NO,Obstetricia
13913,100136375,0,0,NO,0,6,NO,Obstetricia
13914,100136383,2,1,SI,1,6,NO,Marketing y Administración
13915,100136385,2,0,NO,0,5,NO,Farmacia y Bioquímica
13916,100136388,3,2,NO,0,5,NO,Estomatología
13917,100136392,1,2,SI,0,6,NO,Medic Veterinaria y Zootecnia
13918,100136395,1,1,NO,0,6,NO,Derecho
13919,100136397,4,1,SI,0,6,NO,Medic Veterinaria y Zootecnia
13920,100136403,0,1,NO,0,3,NO,Farmacia y Bioquímica
13921,100136406,0,0,NO,0,6,NO,Medic Veterinaria y Zootecnia
13922,100136407,1,1,NO,0,5,NO,Psicología
13923,100136409,0,0,NO,0,6,NO,Enfermería
13924,100136414,2,0,NO,0,6,NO,Medic Veterinaria y Zootecnia
13925,100136422,1,0,NO,0,4,NO,Enfermería
13926,100136425,2,2,SI,0,6,NO,Obstetricia
13927,100136433,2,0,NO,0,5,NO,Obstetricia
13928,100136438,4,2,SI,0,7,NO,Psicología
13929,100136442,0,0,NO,0,2,NO,Farmacia y Bioquímica
13930,100136445,0,1,NO,0,6,NO,Adm. Negocios Internacionales
13931,100136446,2,0,NO,0,6,NO,Ingeniería Civil
13932,100136448,2,0,NO,0,5,NO,Arquitectura y Urb Ambiental
13933,100136452,2,1,SI,0,6,NO,Ingeniería Civil
13934,100136454,4,2,SI,1,7,NO,Comunicación y Publicidad
13935,100136456,2,2,NO,0,5,NO,Obstetricia
13936,100136460,0,0,NO,0,3,NO,Medic Veterinaria y Zootecnia
13937,100136463,2,1,NO,0,6,NO,Farmacia y Bioquímica
13938,100136472,6,6,SI,6,6,SI,Medic Veterinaria y Zootecnia
13939,100136473,6,6,SI,6,6,SI,Medic Veterinaria y Zootecnia
13940,100136476,1,3,NO,0,6,NO,Psicología
13941,100136479,1,1,NO,0,3,NO,Obstetricia
13942,100136488,2,0,NO,0,6,NO,Enfermería
13943,100136493,1,0,NO,0,6,NO,Enfermería
13944,100136504,1,0,NO,0,3,NO,Nutrición y Dietética
13945,100136531,2,1,NO,0,5,NO,Obstetricia
13946,100136545,3,0,SI,0,5,NO,Enfermería
13947,100136550,3,6,SI,3,6,SI,Enfermería
13948,100136552,6,6,SI,6,6,SI,Obstetricia
13949,100136562,1,2,NO,0,6,NO,Medic Veterinaria y Zootecnia
13950,100136573,4,1,NO,0,6,NO,Nutrición y Dietética
13951,100136575,1,2,NO,0,6,NO,Enfermería
13952,100136584,5,6,SI,3,6,SI,Administracion de Empresas
13953,100136585,1,1,NO,0,5,NO,Administracion de Empresas
13954,100136588,0,0,NO,0,6,NO,Medic Veterinaria y Zootecnia
13955,100136590,0,0,NO,0,6,NO,Obstetricia
13956,100136596,3,2,SI,0,6,NO,Enfermería
13957,100136601,2,0,NO,0,7,NO,Psicología
13958,100136603,1,2,NO,0,6,NO,Medic Veterinaria y Zootecnia
13959,100136605,1,1,NO,0,7,NO,Psicología
13960,100136606,6,6,SI,4,6,SI,Nutrición y Dietética
13961,100136608,2,1,SI,0,6,NO,Enfermería
13962,100136609,1,1,NO,0,6,NO,Enfermería
13963,100136613,3,2,SI,0,6,NO,Enfermería
13964,100136615,0,1,NO,0,8,NO,Derecho
13965,100136629,2,1,NO,0,6,NO,Farmacia y Bioquímica
13966,100136630,1,1,NO,0,6,NO,Adm. Negocios Internacionales
13967,100136632,0,0,NO,0,7,NO,Psicología
13968,100136645,3,6,SI,2,6,NO,Obstetricia
13969,100136654,0,1,NO,0,5,NO,Adm. Negocios Internacionales
13970,100136656,2,3,SI,0,6,NO,Obstetricia
13971,100136666,2,0,NO,0,5,NO,Farmacia y Bioquímica
13972,100136667,1,0,NO,0,6,NO,Enfermería
13973,100136668,0,0,NO,0,7,NO,Medic Veterinaria y Zootecnia
13974,100136676,0,0,NO,0,7,NO,Derecho
13975,100136679,0,0,NO,0,4,NO,Ing. Empresarial y de Sistemas
13976,100136680,3,2,SI,0,7,NO,Psicología
13977,100136685,1,2,NO,0,6,NO,Derecho
13978,100136686,3,2,SI,0,5,NO,Medic Veterinaria y Zootecnia
13979,100136687,6,6,SI,6,6,SI,Nutrición y Dietética
13980,100136689,1,1,NO,0,7,NO,Artes Escénicas
13981,100136712,1,0,NO,0,6,NO,Derecho
13982,100136719,1,1,NO,0,6,NO,Comunicación y Publicidad
13983,100136723,7,7,SI,7,7,SI,Artes Escénicas
13984,100136739,2,1,SI,0,5,NO,Farmacia y Bioquímica
13985,100136741,0,0,NO,0,7,NO,Comunicación y Publicidad
13986,100136748,2,0,SI,0,6,NO,Enfermería
13987,100136755,1,0,NO,0,7,NO,Psicología
13988,100136757,2,1,NO,0,5,NO,Psicología
13989,100136762,6,6,SI,6,6,SI,Ingeniería Civil
13990,100136763,1,2,NO,0,6,NO,Nutrición y Dietética
13991,100136765,2,1,NO,0,5,NO,Estomatología
13992,100136767,0,0,NO,0,6,NO,Enfermería
13993,100136772,1,2,NO,0,5,NO,Psicología
13994,100136775,1,1,NO,0,7,NO,Adm. Negocios Internacionales
13995,100136777,0,0,NO,0,6,NO,Enfermería
13996,100136781,4,6,SI,2,6,NO,Medic Veterinaria y Zootecnia
13997,100136784,1,1,NO,0,6,NO,Psicología
13998,100136787,1,0,NO,0,5,NO,Psicología
13999,100136792,0,0,NO,0,7,NO,Artes Escénicas
14000,100136795,1,4,NO,0,5,NO,Marketing y Administración
14001,100136797,0,0,NO,0,6,NO,Enfermería
14002,100136802,0,0,NO,0,6,NO,Adm. Negocios Internacionales
14003,100136803,0,0,NO,0,7,NO,Comunicación y Publicidad
14004,100136810,4,6,SI,4,6,SI,Enfermería
14005,100136845,1,0,NO,0,6,NO,Ing. Empresarial y de Sistemas
14006,100136847,4,2,SI,0,6,NO,Estomatología
14007,100136848,2,1,SI,1,7,NO,Derecho
14008,100136853,0,0,NO,0,7,NO,Psicología
14009,100136867,1,1,NO,0,6,NO,Marketing y Administración
14010,100136870,0,1,NO,0,5,NO,Biología Marina
14011,100136881,3,0,NO,0,6,NO,Derecho
14012,100136886,2,3,NO,0,5,NO,Enfermería
14013,100136891,1,0,NO,0,6,NO,Medic Veterinaria y Zootecnia
14014,100136895,5,6,SI,5,6,SI,Farmacia y Bioquímica
