IdAlumno,Prediccion,Prediccion_Probabilidad,Edad,Genero,Distrito,Provincia,Departamento,FamiliarResponsable,CantParcialesDesaprobados,CantFinalesDesaprobados,ExcedeNotasDesaprobadasNoParcNoFin,ExcedeMitadCursosDesaprobados,GrupoEdad,ExcedePagosAtrasados,TipoColegio,Desercion
100136414,0,0.16687969170896688,18.0,M,SALAS,ICA ,ICA,Madre,2,0,NO,NO,MenosDe18,0.0,PUBL,0
100136422,0,0.2223496041425795,21.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100136425,0,0.09395719786669779,17.0,F,PACHACAMAC,LIMA ,LIMA,Padre,2,2,SI,NO,MenosDe18,0.0,PRIV,0
100136433,0,0.21183766795241257,22.0,F,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Alumno,2,0,NO,NO,Entre18y25,0.0,PRIV,0
100136438,1,0.4768530277452361,19.0,F,COMAS,LIMA ,LIMA,Alumno,4,2,SI,NO,Entre18y25,1.0,PRIV,1
100136442,0,0.1951824894517568,21.0,M,INDEPENDENCIA,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100136445,0,0.13667404997235044,17.0,M,SULLANA,SULLANA ,PIURA,Madre,0,1,NO,NO,MenosDe18,0.0,PRIV,0
100136446,0,0.3228436035030329,20.0,M,CARABAYLLO,LIMA ,LIMA,Alumno,2,0,NO,NO,Entre18y25,0.0,PUBL,0
100136448,0,0.17917574385268306,20.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,2,0,NO,NO,Entre18y25,0.0,PRIV,0
100136452,0,0.2324386605539497,17.0,M,COMAS,LIMA ,LIMA,Madre,2,1,SI,NO,MenosDe18,0.0,PUBL,1
100136454,1,0.5556603971713056,18.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,4,2,SI,NO,MenosDe18,1.0,PUBL,0
100136456,0,0.38074382538271,18.0,F,ATE,LIMA ,LIMA,Apoderado,2,2,NO,NO,MenosDe18,1.0,PRIV,1
100136460,0,0.1145325387707419,18.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Padre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100136463,0,0.38100929859527227,26.0,F,CHORRILLOS,LIMA ,LIMA,Alumno,2,1,NO,NO,Mayor25,1.0,PUBL,0
100136472,1,0.9413426537531487,22.0,F,ATE,LIMA ,LIMA,Alumno,6,6,SI,SI,Entre18y25,0.0,PRIV,1
100136473,1,0.9639194073813254,23.0,M,ATE,LIMA ,LIMA,Alumno,6,6,SI,SI,Entre18y25,0.0,PUBL,1
100136476,1,0.6460792620769709,17.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,1,3,NO,NO,MenosDe18,0.0,PUBL,1
100136479,0,0.15688798488526212,19.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PUBL,0
100136488,0,0.34395608068630096,22.0,F,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Alumno,2,0,NO,NO,Entre18y25,1.0,PUBL,0
100136493,0,0.06954674621773822,17.0,F,PACHACAMAC,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100136504,0,0.22833106913568404,25.0,M,LOS OLIVOS,LIMA ,LIMA,Alumno,1,0,NO,NO,Mayor25,0.0,PRIV,0
100136531,0,0.19712716103212846,25.0,F,LURIN,LIMA ,LIMA,Alumno,2,1,NO,NO,Mayor25,0.0,PUBL,0
100136545,0,0.24580109526047822,20.0,F,LURIN,LIMA ,LIMA,Alumno,3,0,SI,NO,Entre18y25,0.0,PRIV,0
100136550,1,0.9947426047386303,32.0,F,LURIN,LIMA ,LIMA,Alumno,3,6,SI,SI,Mayor25,0.0,PUBL,1
100136552,1,0.9366129453246971,30.0,F,PACHACAMAC,LIMA ,LIMA,Alumno,6,6,SI,SI,Mayor25,0.0,PUBL,1
100136562,1,0.7271818406859192,31.0,M,CARABAYLLO,LIMA ,LIMA,Alumno,1,2,NO,NO,Mayor25,1.0,PUBL,1
100136573,0,0.2835970362647322,17.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Madre,4,1,NO,NO,MenosDe18,0.0,PUBL,0
100136575,0,0.0478146410970595,18.0,F,CHACLACAYO,LIMA ,LIMA,Madre,1,2,NO,NO,MenosDe18,0.0,PUBL,1
100136584,1,0.939101870331314,23.0,F,LIMA,LIMA ,LIMA,Alumno,5,6,SI,SI,Entre18y25,0.0,PUBL,1
100136585,0,0.1669687701322992,19.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PUBL,0
100136588,0,0.11552780809258026,17.0,M,LURIN,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100136590,0,0.23937676348128772,20.0,F,RÍMAC,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100136596,1,0.44099068037231204,18.0,F,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Apoderado,3,2,SI,NO,MenosDe18,0.0,PUBL,1
100136601,0,0.1788782995818351,17.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2,0,NO,NO,MenosDe18,0.0,PUBL,0
100136603,0,0.00647766968718511,20.0,F,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Alumno,1,2,NO,NO,Entre18y25,0.0,PUBL,0
100136605,0,0.18481579433145867,19.0,M,LOS OLIVOS,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PUBL,0
100136606,1,0.9379052521133484,19.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,6,6,SI,SI,Entre18y25,0.0,PUBL,1
100136608,0,0.2915405003132541,25.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,2,1,SI,NO,Mayor25,0.0,PUBL,1
100136609,0,0.33713400983046654,30.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,1,1,NO,NO,Mayor25,0.0,PUBL,0
100136613,1,0.709348518961405,29.0,M,LOS OLIVOS,LIMA ,LIMA,Alumno,3,2,SI,NO,Mayor25,1.0,PUBL,0
100136615,0,0.10658812847683163,20.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,0,1,NO,NO,Entre18y25,0.0,PUBL,1
100136629,0,0.2095113100426876,17.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,2,1,NO,NO,MenosDe18,0.0,PUBL,0
100136630,0,0.0742242561584385,18.0,F,LIMA,LIMA ,LIMA,Apoderado,1,1,NO,NO,MenosDe18,0.0,PUBL,0
100136632,0,0.19703277892800466,22.0,F,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100136645,1,0.9441002217472083,17.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Apoderado,3,6,SI,NO,MenosDe18,0.0,PUBL,1
100136654,0,0.10455124341916525,17.0,M,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Padre,0,1,NO,NO,MenosDe18,0.0,PUBL,0
100136656,0,0.2096574130050314,19.0,F,CHIMBOTE,SANTA,ÁNCASH,Alumno,2,3,SI,NO,Entre18y25,0.0,PUBL,0
100136666,0,0.29423155420865427,19.0,M,CARABAYLLO,LIMA ,LIMA,Alumno,2,0,NO,NO,Entre18y25,0.0,PUBL,0
100136667,0,0.2072285769885569,18.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PUBL,0
100136668,0,0.15559742020159167,27.0,F,ATE,LIMA ,LIMA,Alumno,0,0,NO,NO,Mayor25,0.0,PRIV,0
100136676,0,0.1990731845959121,18.0,F,CARABAYLLO,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100136679,0,0.15773369972473045,17.0,M,PUENTE PIEDRA,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100136680,1,0.5620258044827141,23.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,3,2,SI,NO,Entre18y25,0.0,PUBL,0
100136685,0,0.20962934960896742,17.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Madre,1,2,NO,NO,MenosDe18,0.0,PRIV,0
100136686,1,0.40977474659514773,20.0,F,INDEPENDENCIA,LIMA ,LIMA,Alumno,3,2,SI,NO,Entre18y25,0.0,PRIV,1
100136687,1,0.9483678437029308,17.0,F,CHORRILLOS,LIMA ,LIMA,Madre,6,6,SI,SI,MenosDe18,0.0,PUBL,1
100136689,0,0.2286900569717284,17.0,M,SAN JUAN DE LURIGANCHO,LIMA ,LIMA,Madre,1,1,NO,NO,MenosDe18,0.0,PUBL,0
100136712,0,0.16659704351378068,17.0,M,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Padre,1,0,NO,NO,MenosDe18,0.0,PUBL,0
100136719,0,0.38514901483254804,20.0,M,CARABAYLLO,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,1.0,PUBL,0
100136723,1,0.9500256991818453,20.0,M,MALA,CAÑETE ,LIMA,Alumno,7,7,SI,SI,Entre18y25,0.0,PUBL,1
100136739,0,0.3702182911343645,18.0,F,COMAS,LIMA ,LIMA,Apoderado,2,1,SI,NO,MenosDe18,1.0,PUBL,0
100136741,0,0.06061869022883547,17.0,F,EL AGUSTINO,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100136748,1,0.5484846274867652,29.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,2,0,SI,NO,Mayor25,1.0,PUBL,0
100136755,0,0.21789705123973857,17.0,F,CHORRILLOS,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PUBL,0
100136757,0,0.27141701213499025,18.0,F,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Madre,2,1,NO,NO,MenosDe18,1.0,PUBL,0
100136762,1,0.9686917545418238,18.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Apoderado,6,6,SI,SI,MenosDe18,0.0,PUBL,1
100136763,0,0.39795030481604826,20.0,M,LOS OLIVOS,LIMA ,LIMA,Apoderado,1,2,NO,NO,Entre18y25,0.0,PRIV,0
100136765,0,0.1804351418725065,18.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,2,1,NO,NO,MenosDe18,0.0,PRIV,1
100136767,0,0.02322320568512652,24.0,F,SANTA ANITA,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100136772,0,0.22107918248546868,17.0,F,PUENTE PIEDRA,LIMA ,LIMA,Madre,1,2,NO,NO,MenosDe18,0.0,PRIV,1
100136775,0,0.1960821733582051,18.0,F,LOS OLIVOS,LIMA ,LIMA,Apoderado,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100136777,0,0.13445721431098862,18.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Padre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100136781,1,0.9582630814449224,18.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,4,6,SI,NO,MenosDe18,0.0,PUBL,1
100136784,0,0.22631207615904228,23.0,F,ATE,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PUBL,0
100136787,1,0.4601957588570233,18.0,F,SAYAN,HUAURA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PUBL,1
100136792,0,0.023144817154141774,0.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PUBL,1
100136795,1,0.7605602787872907,17.0,F,LOS OLIVOS,LIMA ,LIMA,Padre,1,4,NO,NO,MenosDe18,1.0,PUBL,0
100136797,0,0.09831226200503285,19.0,F,BREÑA,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100136802,0,0.019105129816948414,17.0,F,ANCÓN,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100136803,0,0.12781644343957863,18.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100136810,1,0.9679379111224287,20.0,F,PACHACAMAC,LIMA ,LIMA,Alumno,4,6,SI,SI,Entre18y25,0.0,PRIV,1
100136845,0,0.19917798583065358,18.0,F,LURIN,LIMA ,LIMA,Apoderado,1,0,NO,NO,MenosDe18,0.0,PRIV,1
100136847,1,0.5668577321659809,25.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,4,2,SI,NO,Mayor25,1.0,PRIV,0
100136848,0,0.20950483294673333,17.0,F,COMAS,LIMA ,LIMA,Apoderado,2,1,SI,NO,MenosDe18,0.0,PRIV,0
100136853,0,0.05640813736289525,17.0,M,PACHACAMAC,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100136867,0,0.20959755895843954,17.0,F,HUARAL,HUARAL ,LIMA,Madre,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100136870,0,0.056137154141123365,17.0,F,IQUITOS,MAYNAS ,LORETO,Madre,0,1,NO,NO,MenosDe18,1.0,PRIV,0
100136881,0,0.3116365202948614,17.0,F,LOS OLIVOS,LIMA ,LIMA,Madre,3,0,NO,NO,MenosDe18,1.0,PRIV,0
100136886,1,0.5102597370423704,18.0,F,ATE,LIMA ,LIMA,Padre,2,3,NO,NO,MenosDe18,0.0,PRIV,0
100136891,1,0.4606386428662852,35.0,F,ATE,LIMA ,LIMA,Alumno,1,0,NO,NO,Mayor25,0.0,PRIV,0
100136895,1,0.9694160956387143,19.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,5,6,SI,SI,Entre18y25,0.0,PRIV,1
100136897,0,0.11494207024463762,19.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100136905,0,0.2653510852050311,17.0,F,INDEPENDENCIA,LIMA ,LIMA,Padre,2,2,SI,NO,MenosDe18,0.0,PRIV,0
100136918,0,0.34446629407092993,18.0,M,CARABAYLLO,LIMA ,LIMA,Madre,2,0,SI,NO,MenosDe18,0.0,PRIV,0
100136921,1,0.5822385241294148,17.0,F,CARABAYLLO,LIMA ,LIMA,Padre,1,3,NO,NO,MenosDe18,0.0,PRIV,1
100136924,0,0.14182197720107645,18.0,F,JESÚS MARÍA,LIMA ,LIMA,Apoderado,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100136931,0,0.2095845840668872,19.0,M,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100136942,0,0.2415536980053282,18.0,F,LOS OLIVOS,LIMA ,LIMA,Apoderado,2,1,SI,NO,MenosDe18,0.0,PRIV,0
100136949,0,0.17936722174463066,17.0,F,CARABAYLLO,LIMA ,LIMA,Padre,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100136952,0,0.16766986344723667,17.0,M,CHORRILLOS,LIMA ,LIMA,Padre,2,1,NO,NO,MenosDe18,0.0,PRIV,0
100136954,0,0.19808531870152926,17.0,M,PUENTE PIEDRA,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PRIV,0
100136959,0,0.3713806440796555,22.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,3,0,SI,NO,Entre18y25,0.0,PRIV,1
100136973,0,0.14467849746228478,18.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100136975,0,0.15903723177939405,17.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100136981,0,0.034979331647835434,17.0,F,SAN BARTOLO,LIMA ,LIMA,Madre,1,2,NO,NO,MenosDe18,0.0,PRIV,0
100136999,0,0.2096047763706355,18.0,M,HUANUCO,HUÁNUCO,HUÁNUCO,Apoderado,3,4,SI,NO,MenosDe18,0.0,PRIV,0
100137000,0,0.0936832105693245,17.0,M,PACHACAMAC,LIMA ,LIMA,Padre,2,2,NO,NO,MenosDe18,0.0,PRIV,0
100137001,0,0.1291832143327363,17.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100137002,0,0.20959755895843954,17.0,F,HUARAL,HUARAL ,LIMA,Madre,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100137004,1,0.515975914841685,19.0,F,PACHACAMAC,LIMA ,LIMA,Alumno,4,3,SI,NO,Entre18y25,0.0,PRIV,0
100137005,0,0.061184258886024204,18.0,F,PACHACAMAC,LIMA ,LIMA,Padre,1,0,NO,NO,MenosDe18,0.0,PRIV,1
100137006,0,0.03353219899084867,18.0,F,MORALES,SAN MARTÍN ,SAN MARTÍN,Madre,0,1,NO,NO,MenosDe18,0.0,PRIV,0
100137009,1,0.571557026162779,18.0,M,LURIGANCHO,LIMA ,LIMA,Apoderado,3,2,SI,NO,MenosDe18,1.0,PRIV,0
100137010,0,0.11442381114546757,17.0,F,LOS OLIVOS,LIMA ,LIMA,Padre,0,1,NO,NO,MenosDe18,1.0,PRIV,0
100137011,0,0.13488434653757864,21.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100137026,0,0.21700312935295749,18.0,F,LA VICTORIA,LIMA ,LIMA,Apoderado,1,1,NO,NO,MenosDe18,0.0,PRIV,0
100137027,0,0.11494207024463762,19.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100137034,1,0.8652373056303375,43.0,M,MAGDALENA DEL MAR,LIMA ,LIMA,Alumno,6,6,SI,SI,Mayor25,0.0,PRIV,0
100137037,1,0.9466821027271852,17.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Apoderado,5,5,SI,SI,MenosDe18,0.0,PRIV,1
100137045,0,0.3519332389042769,27.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,3,1,SI,NO,Mayor25,0.0,PRIV,1
100137046,0,0.24428978643979402,24.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PUBL,0
100137047,0,0.23632676030545455,18.0,F,MALA,CAÑETE ,LIMA,Madre,2,1,NO,NO,MenosDe18,0.0,PRIV,1
100137056,0,0.26012908533434304,22.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,2,1,SI,NO,Entre18y25,0.0,PRIV,0
100137059,0,0.2219239167290682,19.0,M,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,2,2,NO,NO,Entre18y25,0.0,PRIV,0
100137070,0,0.20959821596339417,19.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,1.0,PUBL,0
100137072,1,0.8464412339575598,20.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,3,3,SI,NO,Entre18y25,1.0,PUBL,1
100137074,1,0.5608473540270625,23.0,F,LIMA,LIMA ,LIMA,Alumno,4,3,SI,NO,Entre18y25,0.0,PRIV,1
100137075,0,0.177912096278766,20.0,F,EL AGUSTINO,LIMA ,LIMA,Alumno,3,2,SI,NO,Entre18y25,0.0,PRIV,0
100137080,0,0.13631488306422698,20.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100137081,1,0.7463840229218702,27.0,M,ATE,LIMA ,LIMA,Alumno,2,3,SI,NO,Mayor25,0.0,PRIV,1
100137089,0,0.17750625933718495,19.0,F,CHORRILLOS,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PRIV,0
100137095,0,0.0773579086131841,19.0,F,PUCUSANA,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100137096,0,0.24639720954591904,19.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,2,2,NO,NO,Entre18y25,0.0,PRIV,0
100137105,1,0.8654568644237252,18.0,F,ANCÓN,LIMA ,LIMA,Apoderado,4,4,SI,SI,MenosDe18,0.0,PUBL,1
100137108,1,0.9809166431224269,30.0,F,INDEPENDENCIA,LIMA ,LIMA,Alumno,6,6,SI,SI,Mayor25,0.0,PUBL,1
100137111,0,0.14731613582779868,18.0,F,LURIGANCHO,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100137119,0,0.1781939845406486,17.0,M,CERRO AZUL,CAÑETE ,LIMA,Apoderado,2,2,SI,NO,MenosDe18,0.0,PUBL,0
100137120,0,0.20967644058576107,27.0,F,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,Alumno,4,4,SI,NO,Mayor25,1.0,PRIV,0
100137121,0,0.18822426448714563,23.0,M,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100137122,0,0.09943642283653499,17.0,F,ATE,LIMA ,LIMA,Madre,0,0,NO,NO,MenosDe18,0.0,PRIV,0
100137123,0,0.24422038612614716,21.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PUBL,0
100137124,0,0.20962031491836658,19.0,F,PACHACAMAC,LIMA ,LIMA,Alumno,4,0,NO,NO,Entre18y25,1.0,PUBL,0
100137126,1,0.8637256304377051,17.0,F,PUENTE PIEDRA,LIMA ,LIMA,Apoderado,3,4,SI,NO,MenosDe18,0.0,PUBL,1
100137135,0,0.20956275531205495,18.0,F,CHALA,CARAVELÍ,AREQUIPA,Apoderado,4,2,SI,NO,MenosDe18,0.0,PRIV,0
100137148,0,0.1436077664749688,20.0,F,SANTIAGO DE SURCO,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100137150,1,0.9797239762832713,22.0,F,LURIGANCHO,LIMA ,LIMA,Alumno,5,6,SI,SI,Entre18y25,0.0,PUBL,1
100137169,0,0.2505256443805522,23.0,F,ATE,LIMA ,LIMA,Alumno,1,0,NO,NO,Entre18y25,0.0,PUBL,0
100137179,0,0.28876089937463456,18.0,M,LOS OLIVOS,LIMA ,LIMA,Apoderado,1,0,NO,NO,MenosDe18,0.0,PUBL,0
100137181,0,0.1535729336429831,17.0,F,LURIGANCHO,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100137188,0,0.31012933474355636,21.0,F,CARABAYLLO,LIMA ,LIMA,Alumno,2,0,NO,NO,Entre18y25,0.0,PUBL,0
100137203,0,0.1366877457697846,18.0,F,SANTA MARÍA,HUAURA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,0.0,PUBL,0
100137223,0,0.33972509489522695,21.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Alumno,3,1,SI,NO,Entre18y25,0.0,PUBL,1
100137237,0,0.28282838720600023,18.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Padre,1,1,NO,NO,MenosDe18,1.0,PUBL,1
100137250,0,0.12753757566561827,18.0,F,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Padre,0,0,NO,NO,MenosDe18,0.0,PUBL,1
100137251,0,0.19638954112978693,20.0,F,PUENTE PIEDRA,LIMA ,LIMA,Alumno,2,1,NO,NO,Entre18y25,0.0,PUBL,0
100137256,0,0.3981494902723047,17.0,F,MALA,CAÑETE ,LIMA,Apoderado,2,2,NO,NO,MenosDe18,0.0,PUBL,0
100137257,1,0.8556819642269846,18.0,M,COMAS,LIMA ,LIMA,Apoderado,4,3,SI,NO,MenosDe18,0.0,PUBL,1
100137267,0,0.31587609192727445,18.0,F,INDEPENDENCIA,LIMA ,LIMA,Apoderado,0,0,NO,NO,MenosDe18,1.0,PUBL,0
100137285,0,0.12560592511301014,19.0,F,PUENTE PIEDRA,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100137287,0,0.16227070661380016,17.0,F,AYACUCHO,HUAMANGA,AYACUCHO,Madre,1,0,NO,NO,MenosDe18,0.0,PUBL,0
100137292,0,0.12600271273298408,17.0,M,VILLA EL SALVADOR,LIMA ,LIMA,Padre,0,1,NO,NO,MenosDe18,0.0,PUBL,0
100137294,0,0.3051862443798729,18.0,F,CARABAYLLO,LIMA ,LIMA,Apoderado,1,1,NO,NO,MenosDe18,0.0,PUBL,1
100137295,0,0.21995736763677398,20.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,2,1,NO,NO,Entre18y25,0.0,PUBL,0
100137299,0,0.206970498867493,19.0,F,LA VICTORIA,LIMA ,LIMA,Alumno,3,1,NO,NO,Entre18y25,0.0,PRIV,1
100137316,0,0.21789705123973857,17.0,F,CHORRILLOS,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PUBL,1
100137321,0,0.12464695766805553,19.0,F,ATE,LIMA ,LIMA,Alumno,1,1,NO,NO,Entre18y25,0.0,PRIV,1
100137342,0,0.23184338706117064,20.0,M,COMAS,LIMA ,LIMA,Alumno,0,2,SI,NO,Entre18y25,0.0,PUBL,0
100137359,1,0.9885505717756837,19.0,F,PUENTE PIEDRA,LIMA ,LIMA,Alumno,4,6,SI,SI,Entre18y25,0.0,PUBL,1
100137370,0,0.09936769610338986,20.0,F,LURIGANCHO,LIMA ,LIMA,Alumno,0,1,NO,NO,Entre18y25,0.0,PRIV,0
100137382,0,0.056933401451602667,21.0,M,CHACLACAYO,LIMA ,LIMA,Alumno,3,1,NO,NO,Entre18y25,0.0,PUBL,0
100137389,0,0.21732196972478168,19.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Alumno,2,0,SI,NO,Entre18y25,0.0,PUBL,0
100137398,1,0.8206953113948738,18.0,M,ATE,LIMA ,LIMA,Padre,2,5,SI,NO,MenosDe18,0.0,PUBL,1
100137407,0,0.13637947191027006,20.0,F,CARMEN ALTO,HUAMANGA,AYACUCHO,Alumno,0,0,NO,NO,Entre18y25,0.0,PUBL,0
100137410,0,0.17359988353628078,17.0,F,ATE,LIMA ,LIMA,Madre,1,0,NO,NO,MenosDe18,0.0,PUBL,0
100137411,1,0.9135289984091547,17.0,F,ATE,LIMA ,LIMA,Padre,6,6,SI,SI,MenosDe18,0.0,PUBL,1
100137412,0,0.2833999014711028,18.0,F,ATE,LIMA ,LIMA,Apoderado,3,1,NO,NO,MenosDe18,0.0,PUBL,0
100137413,0,0.2678868468453027,19.0,F,VILLA EL SALVADOR,LIMA ,LIMA,Alumno,1,2,NO,NO,Entre18y25,0.0,PUBL,0
100137429,0,0.10094633929068632,19.0,F,LOS OLIVOS,LIMA ,LIMA,Alumno,0,0,NO,NO,Entre18y25,0.0,PRIV,0
100137432,1,0.8887850945589049,17.0,F,ATE,LIMA ,LIMA,Madre,4,5,SI,NO,MenosDe18,0.0,PUBL,1
100137462,0,0.2574674613986626,17.0,M,VILLA MARÍA DEL TRIUNFO,LIMA ,LIMA,Padre,1,2,SI,NO,MenosDe18,0.0,PRIV,0
100137466,0,0.21484634159851732,17.0,F,SAN JUAN DE MIRAFLORES,LIMA ,LIMA,Apoderado,2,1,NO,NO,MenosDe18,0.0,PUBL,1
100137468,0,0.1515227657528719,17.0,F,SAN MARTÍN DE PORRES,LIMA ,LIMA,Madre,0,2,NO,NO,MenosDe18,0.0,PUBL,0
